Country Name,Country Code,Year,"Personal remittances, received (% of GDP)","Unemployment, total (% of total labor force)",GDP (current US$)_x,GDP growth (annual %)_x,GDP (current US$)_y,GDP growth (annual %)_y
Maldives,MDV,1978,,,,,,
Middle East & North Africa,MEA,1978,,,3.51691E+11,-4.113768062,3.51691E+11,-4.113768062
Mexico,MEX,1978,,,1.02647E+11,8.956942328,1.02647E+11,8.956942328
Marshall Islands,MHL,1978,,,,,,
Middle income,MIC,1978,,,1.7159E+12,3.733200374,1.7159E+12,3.733200374
North Macedonia,MKD,1978,,,,,,
Mali,MLI,1978,3.62437035,,1222702572,-1.463476332,1222702572,-1.463476332
Malta,MLT,1978,3.334758923,,793675169.9,11.16115819,793675169.9,11.16115819
Myanmar,MMR,1978,,,916914661.3,6.243224097,916914661.3,6.243224097
Middle East & North Africa (excluding high income),MNA,1978,,,1.83193E+11,-3.858257465,1.83193E+11,-3.858257465
Montenegro,MNE,1978,,,,,,
Mongolia,MNG,1978,,,,,,
Northern Mariana Islands,MNP,1978,,,,,,
Mozambique,MOZ,1978,,,,,,
Mauritania,MRT,1978,0.069998359,,804629876.8,-0.504713833,804629876.8,-0.504713833
Mauritius,MUS,1978,,,1015369264,3.830806086,1015369264,3.830806086
Malawi,MWI,1978,,,,9.745068031,,9.745068031
Malaysia,MYS,1978,0.026394976,,16358082223,6.653892215,16358082223,6.653892215
North America,NAC,1978,0.009355337,,2.57145E+12,5.532759404,2.57145E+12,5.532759404
Namibia,NAM,1978,,,,,,
New Caledonia,NCL,1978,,,846004692.3,9.800007196,846004692.3,9.800007196
Niger,NER,1978,0.478276515,,1774365588,13.47261233,1774365588,13.47261233
Nigeria,NGA,1978,0.008618785,,36527862209,-5.764158394,36527862209,-5.764158394
Nicaragua,NIC,1978,0.192696336,,2127699979,-7.838800371,2127699979,-7.838800371
Netherlands,NLD,1978,0.286512353,,1.5586E+11,2.696246964,1.5586E+11,2.696246964
Norway,NOR,1978,0.146129301,,46522900254,3.869354429,46522900254,3.869354429
Nepal,NPL,1978,,,1604162497,4.405741389,1604162497,4.405741389
Nauru,NRU,1978,,,,,,
New Zealand,NZL,1978,0.839334837,,18530518395,0.31856409,18530518395,0.31856409
OECD members,OED,1978,0.228058115,,6.88928E+12,4.486075331,6.88928E+12,4.486075331
Oman,OMN,1978,1.056523949,,2740301398,-3.69353109,2740301398,-3.69353109
Other small states,OSS,1978,,,20754149837,,20754149837,
Pakistan,PAK,1978,7.350845708,,17811515152,8.048533619,17811515152,8.048533619
Panama,PAN,1978,3.723156768,,3244558600,9.792643918,3244558600,9.792643918
Peru,PER,1978,,,12491876743,-2.642502979,12491876743,-2.642502979
Philippines,PHL,1978,1.731217035,,25762223400,5.19238453,25762223400,5.19238453
Palau,PLW,1978,,,,,,
Papua New Guinea,PNG,1978,0.470161602,,1947878833,8.549859334,1947878833,8.549859334
Poland,POL,1978,,,,,,
Pre-demographic dividend,PRE,1978,,,1.44095E+11,-0.588675451,1.44095E+11,-0.588675451
Puerto Rico,PRI,1978,,,11165000000,6.931946225,11165000000,6.931946225
"Korea, Dem. People's Rep.",PRK,1978,,,,,,
Portugal,PRT,1978,7.225233301,,23487614051,2.815966153,23487614051,2.815966153
Paraguay,PRY,1978,1.464925498,,2559857143,12.02872995,2559857143,12.02872995
West Bank and Gaza,PSE,1978,,,,,,
Pacific island small states,PSS,1978,,,1379939153,,1379939153,
Post-demographic dividend,PST,1978,0.214166096,,6.7094E+12,4.396605708,6.7094E+12,4.396605708
French Polynesia,PYF,1978,,,1005569841,9.8925593,1005569841,9.8925593
Qatar,QAT,1978,,,4052000414,,4052000414,
Romania,ROU,1978,,,,,,
Russian Federation,RUS,1978,,,,,,
Rwanda,RWA,1978,0.239358402,,905709080.9,9.150840816,905709080.9,9.150840816
South Asia,SAS,1978,1.536019329,,1.74722E+11,6.110864028,1.74722E+11,6.110864028
Saudi Arabia,SAU,1978,,,80266637390,-5.219726067,80266637390,-5.219726067
Sudan,SDN,1978,0.848576773,,8128719315,-5.930986721,8128719315,-5.930986721
Senegal,SEN,1978,1.695415985,,3280354917,-3.95393126,3280354917,-3.95393126
Singapore,SGP,1978,,,7517176355,7.777181954,7517176355,7.777181954
Solomon Islands,SLB,1978,,,111027384.8,,111027384.8,
Sierra Leone,SLE,1978,,,960725311,2.406332166,960725311,2.406332166
El Salvador,SLV,1978,2.168825571,,3127960000,5.322765835,3127960000,5.322765835
San Marino,SMR,1978,,,,,,
Somalia,SOM,1978,,,564986059.7,3.727489087,564986059.7,3.727489087
Serbia,SRB,1978,,,,,,
Sub-Saharan Africa (excluding high income),SSA,1978,0.514499019,,1.85998E+11,-0.528048852,1.85998E+11,-0.528048852
South Sudan,SSD,1978,,,,,,
Sub-Saharan Africa,SSF,1978,0.514499019,,1.86079E+11,-0.51313176,1.86079E+11,-0.51313176
Small states,SST,1978,,,32042454157,,32042454157,
Sao Tome and Principe,STP,1978,,,,,,
Suriname,SUR,1978,0.639021048,,735500000,6.599999997,735500000,6.599999997
Slovak Republic,SVK,1978,,,,,,
Slovenia,SVN,1978,,,,,,
Sweden,SWE,1978,0.046616762,,1.04443E+11,1.75154805,1.04443E+11,1.75154805
Eswatini,SWZ,1978,4.186360638,,340629999.7,1.327128728,340629999.7,1.327128728
Sint Maarten (Dutch part),SXM,1978,,,,,,
Seychelles,SYC,1978,,,85552369.91,21.15169252,85552369.91,21.15169252
Syrian Arab Republic,SYR,1978,7.70603475,,8251974524,9.942590124,8251974524,9.942590124
Turks and Caicos Islands,TCA,1978,,,,,,
Chad,TCD,1978,,,1113920123,-0.469634188,1113920123,-0.469634188
East Asia & Pacific (IDA & IBRD countries),TEA,1978,,,2.82399E+11,9.255677174,2.82399E+11,9.255677174
Europe & Central Asia (IDA & IBRD countries),TEC,1978,1.508905104,,,,,
Togo,TGO,1978,0.833203347,,1120110136,11.04543451,1120110136,11.04543451
Thailand,THA,1978,0.434851327,,24006567108,10.29574653,24006567108,10.29574653
Tajikistan,TJK,1978,,,,,,
Turkmenistan,TKM,1978,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1978,,,5.41143E+11,4.320273605,5.41143E+11,4.320273605
Timor-Leste,TLS,1978,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1978,,,1.81558E+11,-3.858257465,1.81558E+11,-3.858257465
Tonga,TON,1978,14.57236226,,41567471.67,,41567471.67,
South Asia (IDA & IBRD),TSA,1978,1.536019329,,1.74722E+11,6.110864028,1.74722E+11,6.110864028
Sub-Saharan Africa (IDA & IBRD countries),TSS,1978,0.514499019,,1.86079E+11,-0.51313176,1.86079E+11,-0.51313176
Trinidad and Tobago,TTO,1978,0.03976794,,3562333460,10.0164805,3562333460,10.0164805
Tunisia,TUN,1978,3.703852796,,5968462485,6.440473533,5968462485,6.440473533
Turkiye,TUR,1978,1.508905104,,65146575336,1.502933011,65146575336,1.502933011
Tuvalu,TUV,1978,,,,,,
Tanzania,TZA,1978,,,,,,
Uganda,UGA,1978,,,2420260870,,2420260870,
Ukraine,UKR,1978,,,,,,
Upper middle income,UMC,1978,,,1.26285E+12,5.269203016,1.26285E+12,5.269203016
Uruguay,URY,1978,,,4910254566,5.373985348,4910254566,5.373985348
United States,USA,1978,0.009355337,,2.3516E+12,5.535304958,2.3516E+12,5.535304958
Uzbekistan,UZB,1978,,,,,,
St. Vincent and the Grenadines,VCT,1978,,,60844771.48,9.777473894,60844771.48,9.777473894
"Venezuela, RB",VEN,1978,,,39316279070,2.346896372,39316279070,2.346896372
British Virgin Islands,VGB,1978,,,,,,
Virgin Islands (U.S.),VIR,1978,,,,,,
Viet Nam,VNM,1978,,,,,,
Vanuatu,VUT,1978,,,,,,
World,WLD,1978,0.335825637,,8.6905E+12,4.136665984,8.6905E+12,4.136665984
Samoa,WSM,1978,,,,,,
Kosovo,XKX,1978,,,,,,
"Yemen, Rep.",YEM,1978,,,,,,
South Africa,ZAF,1978,0.08467778,,51607399955,3.014479779,51607399955,3.014479779
Zambia,ZMB,1978,,,2811032473,0.553763844,2811032473,0.553763844
Zimbabwe,ZWE,1978,0.29626456,,4351600500,-2.706922485,4351600500,-2.706922485
Aruba,ABW,1979,,,,,,
Africa Eastern and Southern,AFE,1979,0.6104087,,1.34257E+11,2.807224927,1.34257E+11,2.807224927
Afghanistan,AFG,1979,,,3697940410,,3697940410,
Africa Western and Central,AFW,1979,0.426450432,,88948338390,5.215745103,88948338390,5.215745103
Angola,AGO,1979,,,,,,
Albania,ALB,1979,,,,,,
Andorra,AND,1979,,,411548365.7,0.041557195,411548365.7,0.041557195
Arab World,ARB,1979,,,3.37962E+11,10.99600127,3.37962E+11,10.99600127
United Arab Emirates,ARE,1979,,,31225660993,20.92357308,31225660993,20.92357308
Argentina,ARG,1979,0.06064778,,69252328952,10.22276346,69252328952,10.22276346
Armenia,ARM,1979,,,,,,
American Samoa,ASM,1979,,,,,,
Antigua and Barbuda,ATG,1979,,,109079978.9,8.079745337,109079978.9,8.079745337
Australia,AUS,1979,0.367533964,,1.34898E+11,4.050026573,1.34898E+11,4.050026573
Austria,AUT,1979,0.268333655,,73937296963,5.3566999,73937296963,5.3566999
Azerbaijan,AZE,1979,,,,,,
Burundi,BDI,1979,,,782496666.7,1.66495495,782496666.7,1.66495495
Belgium,BEL,1979,0.895687387,,1.16315E+11,2.341072956,1.16315E+11,2.341072956
Benin,BEN,1979,6.1473342,,1186231018,6.535747415,1186231018,6.535747415
Burkina Faso,BFA,1979,6.272253896,,1748480618,3.664621512,1748480618,3.664621512
Bangladesh,BGD,1979,1.099475884,,15565480322,4.801634601,15565480322,4.801634601
Bulgaria,BGR,1979,,,,,,
Bahrain,BHR,1979,,,,,,
"Bahamas, The",BHS,1979,,,1139800100,26.13929577,1139800100,26.13929577
Bosnia and Herzegovina,BIH,1979,,,,,,
Belarus,BLR,1979,,,,,,
Belize,BLZ,1979,,,151800000,7.517021513,151800000,7.517021513
Bermuda,BMU,1979,,,517200000,2.147971361,517200000,2.147971361
Bolivia,BOL,1979,0.022617596,,4421336383,0.133344048,4421336383,0.133344048
Brazil,BRA,1979,0.032981202,,2.21338E+11,6.759560122,2.21338E+11,6.759560122
Barbados,BRB,1979,2.118257036,,670362452.1,7.893008137,670362452.1,7.893008137
Brunei Darussalam,BRN,1979,,,2803833730,22.56242876,2803833730,22.56242876
Bhutan,BTN,1979,,,,,,
Botswana,BWA,1979,7.10864995,,819870595.1,12.14858892,819870595.1,12.14858892
Central African Republic,CAF,1979,,,700764746.9,-2.465137785,700764746.9,-2.465137785
Canada,CAN,1979,,,2.43886E+11,,2.43886E+11,
Central Europe and the Baltics,CEB,1979,,,,,,
Switzerland,CHE,1979,,,,,,
Channel Islands,CHI,1979,,,,,,
Chile,CHL,1979,,,21806136150,8.418304687,21806136150,8.418304687
China,CHN,1979,,,1.78281E+11,7.59132468,1.78281E+11,7.59132468
Cote d'Ivoire,CIV,1979,0.30849917,,9142933956,2.394407462,9142933956,2.394407462
Cameroon,CMR,1979,0.058772136,,5919002975,6.035118773,5919002975,6.035118773
"Congo, Dem. Rep.",COD,1979,,,15068422236,0.430088262,15068422236,0.430088262
"Congo, Rep.",COG,1979,0.257647052,,1198749666,9.813224738,1198749666,9.813224738
Colombia,COL,1979,0.361483584,,27940411250,5.379118988,27940411250,5.379118988
Comoros,COM,1979,,,,,,
Cabo Verde,CPV,1979,,,,,,
Costa Rica,CRI,1979,0.066905888,,4035519324,4.939123955,4035519324,4.939123955
Caribbean small states,CSS,1979,1.401424888,,10835454135,5.147702875,10835454135,5.147702875
Cuba,CUB,1979,,,19584443288,1.088183302,19584443288,1.088183302
Curacao,CUW,1979,,,,,,
Cayman Islands,CYM,1979,,,,,,
Cyprus,CYP,1979,5.932870292,,1288715210,9.905569382,1288715210,9.905569382
Czechia,CZE,1979,,,,,,
Germany,DEU,1979,0.096357363,,8.81345E+11,4.150363341,8.81345E+11,4.150363341
Djibouti,DJI,1979,,,,,,
Dominica,DMA,1979,15.8130756,,55017758.89,-18.35928549,55017758.89,-18.35928549
Denmark,DNK,1979,,,70366799282,3.869111483,70366799282,3.869111483
Dominican Republic,DOM,1979,2.933367334,,5498800005,4.531399217,5498800005,4.531399217
Algeria,DZA,1979,1.254372641,,33243709744,7.477826551,33243709744,7.477826551
East Asia & Pacific (excluding high income),EAP,1979,,,3.27552E+11,7.105635521,3.27552E+11,7.105635521
Early-demographic dividend,EAR,1979,1.539167711,,1.07274E+12,4.022790992,1.07274E+12,4.022790992
East Asia & Pacific,EAS,1979,0.127449705,,1.67999E+12,5.915307281,1.67999E+12,5.915307281
Europe & Central Asia (excluding high income),ECA,1979,1.895010439,,,,,
Europe & Central Asia,ECS,1979,0.550922653,,4.06121E+12,3.763930802,4.06121E+12,3.763930802
Ecuador,ECU,1979,,,14175166008,3.734048401,14175166008,3.734048401
"Egypt, Arab Rep.",EGY,1979,12.28358125,,18020571429,4.547689628,18020571429,4.547689628
Euro area,EMU,1979,0.538950171,,2.64483E+12,3.873454093,2.64483E+12,3.873454093
Eritrea,ERI,1979,,,,,,
Spain,ESP,1979,0.883448816,,2.14602E+11,0.041546515,2.14602E+11,0.041546515
Estonia,EST,1979,,,,,,
Ethiopia,ETH,1979,,,,,,
European Union,EUU,1979,0.516254248,,2.95264E+12,3.872131419,2.95264E+12,3.872131419
Fragile and conflict affected situations,FCS,1979,,,2.78372E+11,5.717141328,2.78372E+11,5.717141328
Finland,FIN,1979,0.205645359,,44465255686,7.121926371,44465255686,7.121926371
Fiji,FJI,1979,0.352030037,,1019691156,12.22481977,1019691156,12.22481977
France,FRA,1979,0.312946205,,6.13953E+11,3.549989157,6.13953E+11,3.549989157
Faroe Islands,FRO,1979,,,,,,
"Micronesia, Fed. Sts.",FSM,1979,,,,,,
Gabon,GAB,1979,0.003102699,,3030251116,0.47440528,3030251116,0.47440528
United Kingdom,GBR,1979,,,4.39012E+11,3.749016593,4.39012E+11,3.749016593
Georgia,GEO,1979,,,,7.370346069,,7.370346069
Ghana,GHA,1979,0.031658404,,4020227920,-2.51494142,4020227920,-2.51494142
Gibraltar,GIB,1979,,,,,,
Guinea,GIN,1979,,,,,,
"Gambia, The",GMB,1979,0.237781847,,207112649.7,-1.328183162,207112649.7,-1.328183162
Guinea-Bissau,GNB,1979,,,118537875.1,1.994144363,118537875.1,1.994144363
Equatorial Guinea,GNQ,1979,,,,,,
Greece,GRC,1979,2.167693316,,54481876725,3.282080073,54481876725,3.282080073
Grenada,GRD,1979,,,102244362.2,5.60208353,102244362.2,5.60208353
Greenland,GRL,1979,,,420645795,4.86059746,420645795,4.86059746
Guatemala,GTM,1979,0.341900149,,6902600207,4.713456092,6902600207,4.713456092
Guam,GUM,1979,,,,,,
Guyana,GUY,1979,,,530440000,-1.835696261,530440000,-1.835696261
High income,HIC,1979,0.231508039,,8.02429E+12,4.112124323,8.02429E+12,4.112124323
"Hong Kong SAR, China",HKG,1979,,,22526186035,11.55658279,22526186035,11.55658279
Honduras,HND,1979,0.042321689,,3544281976,5.609926692,3544281976,5.609926692
Heavily indebted poor countries (HIPC),HPC,1979,1.058811838,,1.02275E+11,0.267568107,1.02275E+11,0.267568107
Croatia,HRV,1979,,,,,,
Haiti,HTI,1979,7.845641196,,1080600000,7.560421402,1080600000,7.560421402
Hungary,HUN,1979,,,,,,
IBRD only,IBD,1979,0.974951799,,1.97076E+12,4.689097566,1.97076E+12,4.689097566
IDA & IBRD total,IBT,1979,1.145776929,,2.20425E+12,4.561729305,2.20425E+12,4.561729305
IDA total,IDA,1979,2.15191202,,2.30921E+11,3.636923354,2.30921E+11,3.636923354
IDA blend,IDB,1979,1.774320891,,98426900974,5.985986399,98426900974,5.985986399
Indonesia,IDN,1979,,,51400186379,7.142857143,51400186379,7.142857143
IDA only,IDX,1979,2.597610419,,1.34168E+11,1.137438728,1.34168E+11,1.137438728
Isle of Man,IMN,1979,,,,,,
India,IND,1979,0.939279052,,1.52992E+11,-5.238182704,1.52992E+11,-5.238182704
Not classified,INX,1979,,,,,,
Ireland,IRL,1979,,,18319334300,3.073036797,18319334300,3.073036797
"Iran, Islamic Rep.",IRN,1979,,,90391877326,-12.02076025,90391877326,-12.02076025
Iraq,IRQ,1979,,,37816457839,20.86925543,37816457839,20.86925543
Iceland,ISL,1979,0.059577317,,2853435054,,2853435054,
Israel,ISR,1979,,,,,,
Italy,ITA,1979,0.939517672,,3.93677E+11,5.959159426,3.93677E+11,5.959159426
Jamaica,JAM,1979,3.707119069,,2425063772,-1.060041317,2425063772,-1.060041317
Jordan,JOR,1979,18.36998098,,3271365161,20.80290927,3271365161,20.80290927
Japan,JPN,1979,0.015165703,,1.05501E+12,5.484041832,1.05501E+12,5.484041832
Kazakhstan,KAZ,1979,,,,,,
Kenya,KEN,1979,0.307006722,,6234390975,7.615226046,6234390975,7.615226046
Kyrgyz Republic,KGZ,1979,,,,,,
Cambodia,KHM,1979,,,,,,
Kiribati,KIR,1979,3.671842309,,42618216.24,-11.58499423,42618216.24,-11.58499423
St. Kitts and Nevis,KNA,1979,,,58840740.74,7.597675028,58840740.74,7.597675028
"Korea, Rep.",KOR,1979,0.150865834,,66946900826,8.671226707,66946900826,8.671226707
Kuwait,KWT,1979,,,24749056549,,24749056549,
Latin America & Caribbean (excluding high income),LAC,1979,0.186184999,,5.40434E+11,7.31036956,5.40434E+11,7.31036956
Lao PDR,LAO,1979,,,,,,
Lebanon,LBN,1979,,,,,,
Liberia,LBR,1979,,,,,,
Libya,LBY,1979,,,,,,
St. Lucia,LCA,1979,,,,3.792734404,,3.792734404
Latin America & Caribbean,LCN,1979,0.210953711,,6.44211E+11,7.344373014,6.44211E+11,7.344373014
Least developed countries: UN classification,LDC,1979,,,,,,
Low income,LIC,1979,,,,,,
Liechtenstein,LIE,1979,,,503173104.7,4.758671479,503173104.7,4.758671479
Sri Lanka,LKA,1979,1.785211371,,3364611432,6.403556926,3364611432,6.403556926
Lower middle income,LMC,1979,2.18759651,,5.3855E+11,-0.787291139,5.3855E+11,-0.787291139
Low & middle income,LMY,1979,1.149017732,,2.06366E+12,4.476966768,2.06366E+12,4.476966768
Lesotho,LSO,1979,73.22963569,,290134729.7,2.893918778,290134729.7,2.893918778
Late-demographic dividend,LTE,1979,,,1.14143E+12,7.541610134,1.14143E+12,7.541610134
Lithuania,LTU,1979,,,,,,
Luxembourg,LUX,1979,,,5516982664,2.345611433,5516982664,2.345611433
Latvia,LVA,1979,,,,,,
"Macao SAR, China",MAC,1979,,,,,,
St. Martin (French part),MAF,1979,,,,,,
Morocco,MAR,1979,5.960382476,,15911994141,4.793787205,15911994141,4.793787205
Monaco,MCO,1979,,,1209898293,3.534204929,1209898293,3.534204929
Moldova,MDA,1979,,,,,,
Madagascar,MDG,1979,0.001357271,,3463565881,9.854650294,3463565881,9.854650294
Maldives,MDV,1979,,,,,,
Middle East & North Africa,MEA,1979,,,4.61667E+11,5.186060408,4.61667E+11,5.186060408
Mexico,MEX,1979,0.131569519,,1.3453E+11,9.698170137,1.3453E+11,9.698170137
Marshall Islands,MHL,1979,,,,,,
Middle income,MIC,1979,1.065828418,,1.99229E+12,4.589435673,1.99229E+12,4.589435673
North Macedonia,MKD,1979,,,,,,
Mali,MLI,1979,3.388522153,,1595422954,10.39567721,1595422954,10.39567721
Malta,MLT,1979,2.869589806,,1001300838,10.49077317,1001300838,10.49077317
Myanmar,MMR,1979,,,919525191.6,5.838771892,919525191.6,5.838771892
Middle East & North Africa (excluding high income),MNA,1979,,,2.28498E+11,-2.610137415,2.28498E+11,-2.610137415
Montenegro,MNE,1979,,,,,,
Mongolia,MNG,1979,,,,,,
Northern Mariana Islands,MNP,1979,,,,,,
Mozambique,MOZ,1979,,,,,,
Mauritania,MRT,1979,0.247223791,,951900945.2,4.790039838,951900945.2,4.790039838
Mauritius,MUS,1979,,,1211139631,3.516525747,1211139631,3.516525747
Malawi,MWI,1979,,,,4.396153736,,4.396153736
Malaysia,MYS,1979,0.021540582,,21213268200,9.349099931,21213268200,9.349099931
North America,NAC,1979,0.008754124,,2.87174E+12,3.165534995,2.87174E+12,3.165534995
Namibia,NAM,1979,,,,,,
New Caledonia,NCL,1979,,,1047225724,-13.60000507,1047225724,-13.60000507
Niger,NER,1979,0.410083575,,2109277663,7.14699607,2109277663,7.14699607
Nigeria,NGA,1979,0.017515997,,47259911894,6.759430935,47259911894,6.759430935
Nicaragua,NIC,1979,0.28706303,,1567599982,-26.47878887,1567599982,-26.47878887
Netherlands,NLD,1979,0.306541874,,1.79669E+11,2.014166128,1.79669E+11,2.014166128
Norway,NOR,1979,0.137518312,,53132594368,4.372506449,53132594368,4.372506449
Nepal,NPL,1979,,,1851250008,2.368877795,1851250008,2.368877795
Nauru,NRU,1979,,,,,,
New Zealand,NZL,1979,1.000757132,,20730291376,2.191774509,20730291376,2.191774509
OECD members,OED,1979,0.247939248,,7.95766E+12,3.932338168,7.95766E+12,3.932338168
Oman,OMN,1979,0.876308608,,3733352645,4.33174154,3733352645,4.33174154
Other small states,OSS,1979,,,26949571910,,26949571910,
Pakistan,PAK,1979,7.626917645,,19688383838,3.758435569,19688383838,3.758435569
Panama,PAN,1979,3.663061324,,3704551600,4.51475108,3704551600,4.51475108
Peru,PER,1979,,,15954012439,4.090750574,15954012439,4.090750574
Philippines,PHL,1979,1.781006864,,31218296296,5.595571076,31218296296,5.595571076
Palau,PLW,1979,,,,,,
Papua New Guinea,PNG,1979,0.398050037,,2293758903,1.832395515,2293758903,1.832395515
Poland,POL,1979,,,,,,
Pre-demographic dividend,PRE,1979,,,1.80667E+11,5.632160875,1.80667E+11,5.632160875
Puerto Rico,PRI,1979,,,12750000000,7.906824688,12750000000,7.906824688
"Korea, Dem. People's Rep.",PRK,1979,,,,,,
Portugal,PRT,1979,9.338858951,,26622819672,5.638937823,26622819672,5.638937823
Paraguay,PRY,1979,1.065331254,,3416777778,11.86214697,3416777778,11.86214697
West Bank and Gaza,PSE,1979,,,,,,
Pacific island small states,PSS,1979,1.059403367,,1690540719,,1690540719,
Post-demographic dividend,PST,1979,0.228543417,,7.71412E+12,3.845871289,7.71412E+12,3.845871289
French Polynesia,PYF,1979,,,1215032465,3.925924177,1215032465,3.925924177
Qatar,QAT,1979,,,5632962998,,5632962998,
Romania,ROU,1979,,,,,,
Russian Federation,RUS,1979,,,,,,
Rwanda,RWA,1979,0.431527504,,1109346137,11.86990804,1109346137,11.86990804
South Asia,SAS,1979,1.654317292,,1.95693E+11,-2.626452423,1.95693E+11,-2.626452423
Saudi Arabia,SAU,1979,,,1.11859E+11,11.91943156,1.11859E+11,11.91943156
Sudan,SDN,1979,1.519170877,,8418407787,-5.01859933,8418407787,-5.01859933
Senegal,SEN,1979,1.377537443,,4084877818,7.001685613,4084877818,7.001685613
Singapore,SGP,1979,,,9296921724,9.55444874,9296921724,9.55444874
Solomon Islands,SLB,1979,,,151276440.3,,151276440.3,
Sierra Leone,SLE,1979,,,1109372098,4.511265607,1109372098,4.511265607
El Salvador,SLV,1979,2.88713616,,3463639900,-4.180265433,3463639900,-4.180265433
San Marino,SMR,1979,,,,,,
Somalia,SOM,1979,6.20713074,,590419855.1,-2.708465849,590419855.1,-2.708465849
Serbia,SRB,1979,,,,,,
Sub-Saharan Africa (excluding high income),SSA,1979,0.521556135,,2.21888E+11,3.946080041,2.21888E+11,3.946080041
South Sudan,SSD,1979,,,,,,
Sub-Saharan Africa,SSF,1979,0.521556135,,2.22013E+11,3.956007735,2.22013E+11,3.956007735
Small states,SST,1979,,,39764312931,,39764312931,
Sao Tome and Principe,STP,1979,,,,,,
Suriname,SUR,1979,0.690095859,,782500000,-0.599999997,782500000,-0.599999997
Slovak Republic,SVK,1979,,,,,,
Slovenia,SVN,1979,,,,,,
Sweden,SWE,1979,0.037757242,,1.23387E+11,3.840003477,1.23387E+11,3.840003477
Eswatini,SWZ,1979,4.093408229,,412093133.8,3.106945051,412093133.8,3.106945051
Sint Maarten (Dutch part),SXM,1979,,,,,,
Seychelles,SYC,1979,,,127261099.2,15.79434062,127261099.2,15.79434062
Syrian Arab Republic,SYR,1979,9.077834184,,9929681531,0.887988823,9929681531,0.887988823
Turks and Caicos Islands,TCA,1979,,,,,,
Chad,TCD,1979,,,1004316495,-21.44108769,1004316495,-21.44108769
East Asia & Pacific (IDA & IBRD countries),TEA,1979,,,3.27143E+11,7.105635521,3.27143E+11,7.105635521
